"idfriends";"user";"friend"
717981;6311;7181
717991;6311;6061
718001;6311;7951
718011;6311;6701
718021;6311;6771
718031;6311;6571
718041;6311;6521
718051;6311;5711
718061;6311;6011
718071;6311;7941
718081;6311;7411
718091;6311;7851
718101;6311;5611
718111;6311;6261
718121;6311;7631
718131;6311;7661
718141;6311;6781
718151;6311;5431
718161;6311;6581
718171;6311;7261
718181;6311;5951
718191;6311;5751
718201;6311;7801
718211;6311;5991
718221;6311;5771
718231;6311;5941
718241;6311;6941
718251;6311;7001
718261;6311;7781
718271;6311;8001
718281;6311;6301
718291;6311;6641
718301;6311;7931
718311;6311;7811
718321;6311;7331
718331;6311;6481
718341;6311;6751
718351;6311;6841
718361;6311;7921
718371;6311;7321
718381;6311;6611
718391;6311;6891
718401;6311;5691
718411;6311;5581
718421;6311;6111
718431;6311;7641
718441;6311;5721
718451;6311;6461
718461;6311;7031
718471;6311;6141
718481;6311;7211
718491;6311;6961
718501;6311;6081
718511;6311;5571
718521;6311;7081
718531;6311;6501
718541;6311;7491
718551;6311;6561
718561;6311;6541
718571;6311;6661
718581;6311;5881
718591;6311;6691
718601;6311;5851
718611;6321;6861
718621;6321;6441
718631;6321;6581
718641;6321;5521
718651;6321;7081
718661;6321;7691
718671;6321;5711
718681;6321;6961
718691;6321;7821
718701;6321;5831
718711;6321;7921
718721;6321;8001
718731;6321;7951
718741;6321;7011
718751;6321;7601
718761;6321;5641
718771;6321;5791
718781;6321;5591
718791;6321;7211
718801;6321;6031
718811;6321;6461
718821;6321;7611
718831;6321;6191
718841;6321;5871
718851;6321;6881
718861;6321;6491
718871;6321;7381
718881;6321;7521
718891;6321;5631
718901;6321;6381
718911;6321;7471
718921;6321;5981
718931;6331;7341
718941;6331;7871
718951;6331;6601
718961;6331;6411
718971;6331;5611
718981;6331;7951
718991;6331;8031
719001;6331;7381
719011;6331;6551
719021;6331;6381
719031;6331;7821
719041;6331;7231
719051;6331;6951
719061;6331;7011
719071;6331;5441
719081;6331;6361
719091;6331;5511
719101;6331;7671
719111;6331;6441
719121;6331;7851
719131;6331;5491
719141;6331;6921
719151;6331;7091
719161;6331;6741
719171;6331;7791
719181;6331;7781
719191;6331;5531
719201;6331;5841
719211;6331;7681
719221;6331;5751
719231;6331;5961
719241;6331;6111
719251;6331;6421
719261;6331;7391
719271;6331;6851
719281;6331;6911
719291;6331;7561
719301;6331;7351
719311;6331;5791
719321;6331;7611
719331;6331;7031
719341;6331;7571
719351;6331;5691
719361;6331;6181
719371;6331;7281
719381;6331;7771
719391;6331;6961
719401;6331;6031
719411;6331;6051
719421;6331;5581
719431;6331;7651
719441;6331;7371
719451;6331;6971
719461;6331;6541
719471;6331;5971
719481;6331;7361
719491;6331;7491
719501;6331;7161
719511;6331;8081
719521;6331;6571
719531;6331;5811
719541;6331;7911
719551;6331;6591
719561;6331;7991
719571;6331;5871
719581;6331;6751
719591;6331;7551
719601;6341;6731
719611;6341;7151
719621;6341;6161
719631;6341;6241
719641;6341;7161
719651;6341;6761
719661;6341;6211
719671;6341;6461
719681;6341;6091
719691;6341;8021
719701;6341;7371
719711;6341;6781
719721;6341;7251
719731;6341;7031
719741;6341;7831
719751;6341;7361
719761;6341;5481
719771;6341;6911
719781;6341;5531
719791;6341;7131
719801;6341;7411
719811;6341;5971
719821;6341;8111
719831;6341;6111
719841;6341;7941
719851;6341;7391
719861;6341;6081
719871;6341;6151
719881;6341;6611
719891;6341;7861
719901;6341;6331
719911;6341;6631
719921;6341;7591
719931;6341;5881
719941;6341;7441
719951;6341;6061
719961;6341;7021
719971;6341;6031
719981;6341;7081
719991;6341;6671
720001;6341;6791
720011;6341;6691
720021;6341;7341
720031;6341;6621
720041;6341;7451
720051;6341;5661
720061;6341;7461
720071;6341;7791
720081;6341;7471
720091;6341;6371
720101;6341;5941
720111;6341;8011
720121;6341;6181
720131;6341;7501
720141;6341;5741
720151;6341;6131
720161;6341;6021
720171;6341;7481
720181;6341;7691
720191;6341;8071
720201;6341;7211
720211;6341;6491
720221;6341;5451
720231;6341;7711
720241;6341;6821
720251;6341;6701
720261;6341;5491
720271;6341;5621
720281;6341;5581
720291;6341;7811
720301;6341;7041
720311;6341;7091
720321;6341;5471
720331;6341;7881
720341;6341;7571
720351;6341;8081
720361;6341;6681
720371;6341;5801
720381;6341;7681
720391;6341;5671
720401;6341;7201
720411;6341;7751
720421;6341;5431
720431;6341;7071
720441;6341;7911
720451;6341;6141
720461;6341;6101
720471;6341;6521
720481;6341;7891
720491;6341;6421
720501;6341;7261
720511;6341;6711
720521;6341;5561
720531;6341;7331
720541;6341;6941
720551;6341;5511
720561;6341;7531
720571;6341;7521
720581;6341;7931
720591;6341;6451
720601;6341;7511
720611;6341;7271
720621;6341;7111
720631;6341;6271
720641;6341;6831
720651;6341;6741
720661;6341;5441
720671;6341;6931
720681;6341;7191
720691;6341;8051
720701;6341;7281
720711;6341;7971
720721;6341;5571
720731;6341;7541
720741;6341;5831
720751;6341;5841
720761;6341;7321
720771;6341;7851
720781;6341;6071
720791;6341;7561
720801;6341;7651
720811;6341;7671
720821;6341;5981
720831;6341;6411
720841;6341;6921
720851;6341;5461
720861;6341;5951
720871;6341;6841
720881;6341;7551
720891;6341;5921
720901;6341;5751
720911;6341;5681
720921;6341;5821
720931;6341;6541
720941;6341;6301
720951;6341;7221
720961;6341;7171
720971;6341;6871
720981;6341;7241
720991;6351;6971
721001;6351;5751
721011;6351;8001
721021;6351;7891
721031;6351;6241
721041;6351;6571
721051;6351;5991
721061;6351;7741
721071;6351;6201
721081;6351;5721
721091;6351;6111
721101;6351;7841
721111;6351;6851
721121;6351;7811
721131;6351;7561
721141;6351;7131
721151;6351;7291
721161;6351;7261
721171;6351;6831
721181;6351;6871
721191;6351;5651
721201;6351;6781
721211;6351;6551
721221;6351;6721
721231;6351;5871
721241;6351;6531
721251;6351;7941
721261;6351;7531
721271;6351;6371
721281;6351;7911
721291;6351;6291
721301;6351;8051
721311;6351;7071
721321;6351;7081
721331;6351;7061
721341;6351;6171
721351;6351;6041
721361;6351;6081
721371;6351;7161
721381;6351;7511
721391;6351;7651
721401;6351;5661
721411;6351;7121
721421;6351;7871
721431;6351;5451
721441;6351;5521
721451;6351;6691
721461;6351;6061
721471;6351;6811
721481;6351;5551
721491;6351;7691
721501;6351;7331
721511;6351;7471
721521;6351;7881
721531;6351;5631
721541;6351;5771
721551;6351;7201
721561;6351;6141
721571;6351;5611
721581;6351;7401
721591;6351;6481
721601;6351;5681
721611;6351;5711
721621;6351;7581
721631;6351;6181
721641;6351;7051
721651;6351;6651
721661;6351;6611
721671;6351;6231
721681;6351;7221
721691;6351;6031
721701;6351;6351
721711;6351;7571
721721;6351;6321
721731;6351;6491
721741;6351;7441
721751;6351;7311
721761;6351;7771
721771;6361;5881
721781;6361;7041
721791;6361;5831
721801;6361;6731
721811;6361;6591
721821;6361;6661
721831;6361;7971
721841;6361;6081
721851;6361;7381
721861;6361;5431
721871;6361;7731
721881;6361;7631
721891;6361;7101
721901;6361;6781
721911;6361;8061
721921;6361;7031
721931;6361;5611
721941;6361;5781
721951;6361;6061
721961;6361;6681
721971;6361;6501
721981;6361;7081
721991;6361;5811
722001;6361;8091
722011;6361;6751
722021;6361;6171
722031;6361;7811
722041;6361;5921
722051;6361;7351
722061;6361;7591
722071;6361;7491
722081;6361;6211
722091;6361;6551
722101;6361;5641
722111;6361;6931
722121;6361;6161
722131;6361;7721
722141;6361;7571
722151;6361;7291
722161;6371;6601
722171;6371;6121
722181;6371;6551
722191;6371;7311
722201;6371;6481
722211;6371;8111
722221;6371;6171
722231;6371;6621
722241;6371;6071
722251;6371;7051
722261;6371;7341
722271;6371;5681
722281;6371;7721
722291;6371;7081
722301;6371;7561
722311;6371;6851
722321;6371;6561
722331;6371;5461
722341;6371;6361
722351;6371;6261
722361;6371;7871
722371;6371;5981
722381;6371;7491
722391;6371;6421
722401;6371;6991
722411;6371;6971
722421;6371;6781
722431;6371;7231
722441;6381;7741
722451;6381;5831
722461;6381;8091
722471;6381;7051
722481;6381;6451
722491;6381;6111
722501;6381;7191
722511;6381;5851
722521;6381;6201
722531;6381;6631
722541;6381;7291
722551;6381;6071
722561;6381;7111
722571;6381;6601
722581;6381;5671
722591;6381;5791
722601;6381;7871
722611;6381;6421
722621;6381;7511
722631;6381;6741
722641;6381;6221
722651;6381;6661
722661;6381;6571
722671;6381;5561
722681;6381;7651
722691;6381;7321
722701;6381;5881
722711;6381;5431
722721;6381;6011
722731;6381;6281
722741;6381;6541
722751;6381;7081
722761;6381;5441
722771;6381;7431
722781;6381;7461
722791;6381;7411
722801;6381;7221
722811;6381;5901
722821;6381;7201
722831;6381;7821
722841;6381;6121
722851;6381;7101
722861;6381;7981
722871;6381;5981
722881;6381;6551
722891;6381;7031
722901;6381;5521
722911;6381;8021
722921;6381;6981
722931;6381;8071
722941;6381;6101
722951;6381;6531
722961;6381;7801
722971;6381;6841
722981;6381;6131
722991;6381;6891
723001;6381;5961
723011;6381;7851
723021;6381;7921
723031;6381;8101
723041;6381;7951
723051;6381;6151
723061;6381;7341
723071;6381;7261
723081;6381;5801
723091;6381;8011
723101;6381;7671
723111;6381;8111
723121;6381;6031
723131;6381;6561
723141;6381;6171
723151;6381;7181
723161;6381;7531
723171;6381;6321
723181;6381;6901
723191;6381;5971
723201;6381;7541
723211;6381;7061
723221;6381;7301
723231;6381;6001
723241;6381;6411
723251;6381;7151
723261;6381;6971
723271;6381;6051
723281;6381;7931
723291;6381;7771
723301;6381;5471
723311;6381;6091
723321;6381;5861
723331;6381;6391
723341;6381;6681
723351;6381;7331
723361;6381;6811
723371;6381;5501
723381;6381;6931
723391;6381;5731
723401;6381;7551
723411;6381;5991
723421;6381;6211
723431;6381;6911
723441;6381;5591
723451;6381;6021
723461;6381;6161
723471;6381;6851
723481;6381;7281
723491;6381;5751
723501;6381;7721
723511;6381;6381
723521;6381;6581
723531;6381;7971
723541;6381;7371
723551;6381;5941
723561;6381;5691
723571;6381;7001
723581;6381;7751
723591;6381;7841
723601;6381;7861
723611;6381;6611
723621;6381;6501
723631;6381;7251
723641;6391;7001
723651;6391;7561
723661;6391;6001
723671;6391;6661
723681;6391;7611
723691;6391;7401
723701;6391;7311
723711;6391;6571
723721;6391;7551
723731;6391;7791
723741;6391;8021
723751;6391;5971
723761;6391;6561
723771;6391;7121
723781;6391;5521
723791;6391;6351
723801;6391;6031
723811;6391;6981
723821;6391;7851
723831;6391;6371
723841;6391;6741
723851;6391;5921
723861;6391;6461
723871;6391;6111
723881;6391;6911
723891;6391;6131
723901;6391;8101
723911;6391;7341
723921;6391;6361
723931;6391;6191
723941;6391;7081
723951;6391;7981
723961;6391;5481
723971;6391;7781
723981;6391;7371
723991;6391;5691
724001;6391;5801
724011;6391;6441
724021;6391;7941
724031;6391;6251
724041;6391;7201
724051;6391;7271
724061;6391;7211
724071;6391;5811
724081;6391;8061
724091;6391;7481
724101;6391;6601
724111;6391;7421
724121;6391;7901
724131;6391;6781
724141;6391;6291
724151;6391;6841
724161;6391;7301
724171;6391;5471
724181;6401;5791
724191;6401;7881
724201;6401;7261
724211;6401;6391
724221;6401;8011
724231;6401;6501
724241;6401;6611
724251;6401;6911
724261;6401;6251
724271;6401;6831
724281;6401;7111
724291;6401;7521
724301;6401;5551
724311;6401;7731
724321;6401;7421
724331;6401;6001
724341;6401;6601
724351;6401;5571
724361;6401;7781
724371;6401;7641
724381;6401;6341
724391;6401;6521
724401;6401;8061
724411;6401;7051
724421;6401;5731
724431;6401;6211
724441;6401;6931
724451;6401;5971
724461;6401;7161
724471;6401;5881
724481;6401;6311
724491;6401;7231
724501;6401;6891
724511;6401;8021
724521;6401;7601
724531;6401;6871
724541;6401;5711
724551;6401;7091
724561;6401;6921
724571;6401;7331
724581;6401;6041
724591;6401;7391
724601;6401;7921
724611;6401;7031
724621;6401;7841
724631;6401;6101
724641;6401;7151
724651;6401;6411
724661;6401;6031
724671;6401;6781
724681;6401;7101
724691;6401;8001
724701;6401;6191
724711;6401;7811
724721;6401;8071
724731;6401;7701
724741;6401;5871
724751;6401;7431
724761;6401;6961
724771;6401;6701
724781;6401;7121
724791;6401;6491
724801;6401;5911
724811;6401;6181
724821;6401;7861
724831;6401;6951
724841;6401;6861
724851;6401;7571
724861;6401;5601
724871;6401;6591
724881;6401;6111
724891;6401;7191
724901;6411;7151
724911;6411;7781
724921;6411;5621
724931;6411;6341
724941;6411;6281
724951;6411;6881
724961;6411;5811
724971;6411;7941
724981;6411;5571
724991;6411;7211
725001;6411;6581
725011;6411;8101
725021;6411;6841
725031;6411;6771
725041;6411;6931
725051;6411;8071
725061;6411;7041
725071;6411;5841
725081;6411;5591
725091;6411;7251
725101;6411;6131
725111;6411;5741
725121;6411;5531
725131;6411;7901
725141;6411;5521
725151;6411;6531
725161;6411;7621
725171;6411;6091
725181;6411;6761
725191;6411;7191
725201;6411;5971
725211;6411;6861
725221;6411;6611
725231;6411;6891
725241;6411;6181
725251;6411;7651
725261;6411;6461
725271;6411;7931
725281;6411;6071
725291;6411;6791
725301;6411;6511
725311;6411;7541
725321;6411;7521
725331;6411;7731
725341;6411;7561
725351;6411;8021
725361;6411;6941
725371;6411;7491
725381;6411;6901
725391;6411;5871
725401;6411;7391
725411;6411;6391
725421;6411;6421
725431;6411;7421
725441;6411;5581
725451;6411;7881
725461;6411;6211
725471;6411;7331
725481;6411;6971
725491;6411;6491
725501;6411;5501
725511;6411;7381
725521;6411;7201
725531;6411;5991
725541;6411;5451
725551;6411;7061
725561;6411;7321
725571;6411;6831
725581;6411;7281
725591;6411;6431
725601;6411;7471
725611;6411;6451
725621;6411;8111
725631;6411;7451
725641;6411;7991
725651;6411;6921
725661;6411;6601
725671;6411;7441
725681;6411;6821
725691;6411;6781
725701;6411;7131
725711;6411;6221
725721;6411;6981
725731;6411;6751
725741;6411;6331
725751;6411;6661
725761;6411;6401
725771;6411;7141
725781;6411;6961
725791;6411;7051
725801;6411;5491
725811;6411;7801
725821;6411;6081
725831;6411;7351
725841;6411;5551
725851;6411;6121
725861;6411;6851
725871;6411;6061
725881;6411;5851
725891;6411;7921
725901;6411;5651
725911;6411;7231
725921;6411;7821
725931;6411;6621
725941;6411;5931
725951;6411;6811
725961;6411;6021
725971;6411;7701
725981;6411;7851
725991;6411;6151
726001;6411;6201
726011;6411;6101
726021;6411;5831
726031;6411;5951
726041;6411;6001
726051;6411;5701
726061;6411;5761
726071;6411;7891
726081;6411;5721
726091;6411;6631
726101;6411;6271
726111;6411;6011
726121;6411;5881
726131;6411;7181
726141;6411;6041
726151;6411;6171
726161;6421;5711
726171;6421;7881
726181;6421;7771
726191;6421;6871
726201;6421;7511
726211;6421;5921
726221;6421;5421
726231;6421;7091
726241;6421;6711
726251;6421;7981
726261;6421;6971
726271;6421;6911
726281;6421;7781
726291;6421;7541
726301;6421;6861
726311;6421;8051
726321;6421;5741
726331;6421;7341
726341;6421;6011
726351;6421;7351
726361;6421;5881
726371;6421;7181
726381;6421;7941
726391;6421;5641
726401;6421;5511
726411;6421;7661
726421;6421;6331
726431;6421;6651
726441;6421;6961
726451;6421;6411
726461;6421;5811
726471;6421;6321
726481;6421;8061
726491;6431;6231
726501;6431;6811
726511;6431;7301
726521;6431;7561
726531;6431;7731
726541;6431;7751
726551;6431;7391
726561;6431;5821
726571;6431;6321
726581;6431;6121
726591;6431;7591
726601;6431;8021
726611;6431;7511
726621;6431;6171
726631;6431;7071
726641;6431;6681
726651;6431;6641
726661;6431;7401
726671;6431;5591
726681;6431;6981
726691;6431;6411
726701;6431;7351
726711;6431;5581
726721;6431;6351
726731;6431;6371
726741;6431;5701
726751;6431;6481
726761;6431;7941
726771;6431;7171
726781;6431;7181
726791;6431;6541
726801;6431;5721
726811;6431;7961
726821;6431;7161
726831;6431;6821
726841;6431;7131
726851;6431;7311
726861;6431;7481
726871;6431;5531
726881;6431;6101
726891;6431;6001
726901;6431;7361
726911;6431;5761
726921;6431;6551
726931;6431;8101
726941;6431;5431
726951;6431;5751
726961;6431;7871
726971;6431;7761
726981;6431;6861
726991;6431;6931
727001;6441;6431
727011;6441;7451
727021;6441;5491
727031;6441;6391
727041;6441;7761
727051;6441;7521
727061;6441;6301
727071;6441;8111
727081;6441;7371
727091;6441;7011
727101;6441;7301
727111;6441;6331
727121;6441;6401
727131;6441;5461
727141;6441;5941
727151;6441;6211
727161;6441;5931
727171;6441;7441
727181;6441;5851
727191;6441;8021
727201;6441;6751
727211;6441;7471
727221;6441;7551
727231;6441;6611
727241;6441;5701
727251;6441;5821
727261;6441;6071
727271;6441;7061
727281;6441;5661
727291;6441;5831
727301;6441;7901
727311;6441;8081
727321;6441;7391
727331;6441;5881
727341;6441;5921
727351;6441;6531
727361;6441;6771
727371;6441;7741
727381;6441;7021
727391;6441;6581
727401;6441;6681
727411;6441;7081
727421;6441;6181
727431;6441;5721
727441;6441;6741
727451;6441;6291
727461;6441;5581
727471;6441;6411
727481;6451;6041
727491;6451;8051
727501;6451;7301
727511;6451;7591
727521;6451;5741
727531;6451;7701
727541;6451;5801
727551;6451;5861
727561;6451;7171
727571;6451;7391
727581;6451;5511
727591;6451;6631
727601;6451;7721
727611;6451;6421
727621;6451;7471
727631;6451;6851
727641;6451;6981
727651;6451;6611
727661;6451;7361
727671;6451;6961
727681;6451;5621
727691;6451;7891
727701;6451;7791
727711;6451;7981
727721;6451;5521
727731;6451;6361
727741;6451;7411
727751;6451;7341
727761;6451;6301
727771;6451;6081
727781;6451;8061
727791;6451;6571
727801;6461;6511
727811;6461;7301
727821;6461;7011
727831;6461;6651
727841;6461;5581
727851;6461;5721
727861;6461;6801
727871;6461;6841
727881;6461;5501
727891;6461;6261
727901;6461;6591
727911;6461;6721
727921;6461;7261
727931;6461;7351
727941;6461;5421
727951;6461;6831
727961;6461;5431
727971;6461;6421
727981;6461;5951
727991;6461;7691
728001;6461;6071
728011;6461;5841
728021;6461;6951
728031;6461;7061
728041;6461;6911
728051;6461;7111
728061;6461;7201
728071;6461;6431
728081;6461;6901
728091;6461;6441
728101;6461;6601
728111;6461;5611
728121;6461;7371
728131;6461;6381
728141;6461;5901
728151;6461;5571
728161;6461;7191
728171;6461;5801
728181;6461;6251
728191;6461;5911
728201;6461;6351
728211;6461;6551
728221;6461;8091
728231;6461;7961
728241;6461;7071
728251;6461;6111
728261;6461;6741
728271;6461;7611
728281;6461;5491
728291;6461;5861
728301;6461;7591
728311;6461;5631
728321;6461;7721
728331;6461;7811
728341;6461;6151
728351;6461;5711
728361;6461;7271
728371;6461;5891
728381;6461;7631
728391;6461;7551
728401;6461;7581
728411;6461;6821
728421;6461;5941
728431;6461;6581
728441;6461;6181
728451;6461;7821
728461;6461;6931
728471;6461;7131
728481;6461;8001
728491;6461;7331
728501;6461;6051
728511;6461;8111
728521;6461;7871
728531;6461;7091
728541;6461;6861
728551;6461;6971
728561;6461;6241
728571;6461;5661
728581;6461;7471
728591;6461;6781
728601;6461;6321
728611;6461;8071
728621;6461;6191
728631;6461;7911
728641;6461;7121
728651;6461;7511
728661;6461;7441
728671;6461;5991
728681;6461;5771
728691;6461;7231
728701;6471;5931
728711;6471;7661
728721;6471;6621
728731;6471;7561
728741;6471;6701
728751;6471;5711
728761;6471;5871
728771;6471;6651
728781;6471;7551
728791;6471;5791
728801;6471;8091
728811;6471;7641
728821;6471;5541
728831;6471;7541
728841;6471;5651
728851;6471;6141
728861;6471;5851
728871;6471;7761
728881;6471;6321
728891;6471;7881
728901;6471;6611
728911;6471;6711
